r	C(r)
150	0.0281347771679462
151	-0.02813474103856696
152	0.028134736514445355
153	-0.028134761781676246
154	0.02813478236255894
155	-0.028134773820388884
156	0.028134745972480127
157	-0.028134729338835304
158	0.028134738631720266
159	-0.028134758549789904
160	0.028134763646320074
161	-0.028134748399002804
162	0.028134729971135655
163	-0.028134727319621536
164	0.028134739949797108
165	-0.028134750828493857
166	0.028134746558123494
167	-0.028134732416312605
168	0.028134723805747983
169	-0.028134728382698468
170	0.0281347384581931
171	-0.02813474139711397
172	0.0281347336542616
173	-0.028134724128201324
174	0.028134722646048035
175	-0.028134729105063774
176	0.028134734663597324
177	-0.028134732683940983
178	0.028134725439820082
179	-0.02813472088886078
180	0.028134723146989407
181	-0.028134728402747486
182	0.028134729932230026
183	-0.028134726041217153
184	0.02813472111879685
185	-0.028134720256394477
186	0.02813472353068182
187	-0.02813472649888797
188	0.02813472550163583
189	-0.028134721775095115
190	0.028134719393040394
191	-0.028134720510820735
192	0.028134723204901305
193	-0.028134724082868698
194	0.02813472208549468
195	-0.028134719510126624
196	0.028134719031826835
197	-0.028134720721818468
198	0.028134722257600817
199	-0.028134721796068088
200	0.02813471986726719
201	-0.02813471859462588
202	0.028134719151312285
203	-0.028134720569121432
204	0.028134721031428736
205	-0.028134720017937445
206	0.028134718674516848
207	-0.028134718397485506
208	0.028134719263382138
209	-0.028134720089343798
210	0.028134719856246146
211	-0.0281347188544306
212	0.0281347181830683
213	-0.02813471845877638
214	0.02813471919296119
215	-0.028134719457243454
216	0.028134718933047878
217	-0.028134718223788255
218	0.02813471807099073
219	-0.028134718520696614
220	0.02813471895224194
221	-0.02813471884528805
222	0.02813471832291968
223	-0.028134717961294284
224	0.02813471809956282
225	-0.0281347184882913
226	0.028134718628767277
227	-0.028134718360848424
228	0.028134717988406513
229	-0.0281347179001092
230	0.028134718132506772
231	-0.028134718365647696
232	0.028134718311858695
233	-0.028134718038489256
234	0.028134717846757043
235	-0.028134717914897467
236	0.02813471811787492
237	-0.02813471819777029
238	0.028134718058581934
239	-0.028134717860504435
240	0.028134717812107038
241	-0.02813471793318284
242	0.02813471805602029
243	-0.028134718031679926
244	0.028134717888493907
245	-0.02813471778447804
246	0.02813471781891845
247	-0.02813471792672298
248	0.02813471796960758
249	-0.028134717897983372
250	0.02813471779359268
251	-0.02813471776556048
252	0.028134717828668124
253	-0.028134717895105146
254	0.028134717883117846
255	-0.028134717807636503
256	0.02813471775241995
257	-0.028134717769113513
258	0.02813471782589584
259	-0.028134717850047494
260	0.02813471781286371
261	-0.028134717756908442
262	0.02813471774174324
263	-0.028134717774543752
264	0.02813471780990741
265	-0.0281347178045062
266	0.028134717764980735
267	-0.028134717734731876
268	0.028134717743351148
269	-0.028134717773430948
270	0.028134717786623284
271	-0.0281347177672584
272	0.02813471773783273
273	-0.0281347177289014
274	0.028134717746253216
275	-0.028134717765247383
276	0.028134717762815162
277	-0.028134717741722368
278	0.028134717725795053
279	-0.028134717729744116
280	0.028134717745838853
281	-0.02813471775306675
282	0.028134717743172458
283	-0.02813471772716024
284	0.028134717722515398
285	-0.028134717731363265
286	0.028134717741699053
287	-0.028134717740487453
288	0.02813471772959604
289	-0.028134717720658994
290	0.02813471772288771
291	-0.02813471773124361
292	0.028134717735389767
293	-0.02813471773003831
294	0.028134717721783706
295	-0.028134717718866317
296	0.028134717723755767
297	-0.028134717729124514
298	0.02813471772879704
299	-0.028134717722775662
300	0.028134717718250726
301	-0.028134717719060856
302	0.028134717723742056
303	-0.028134717725815897
304	0.028134717723273903
305	-0.02813471771857322
306	0.028134717717246446
307	-0.028134717719544136
308	0.028134717722673022
309	-0.02813471772232258
310	0.028134717719405386
311	-0.028134717716659957
312	0.028134717717330324
313	-0.028134717719564453
314	0.028134717720958338
315	-0.02813471771937613
316	0.028134717717148164
317	-0.028134717716109495
318	0.028134717717591337
319	-0.028134717719016836
320	0.028134717719125887
321	-0.028134717717300847
322	0.0281347177161093
323	-0.028134717716151794
324	0.028134717717617705
325	-0.028134717718115085
326	0.02813471771756719
327	-0.02813471771608292
328	0.028134717715803295
329	-0.028134717716295624
330	0.028134717717344118
331	-0.02813471771714092
332	0.02813471771646188
333	-0.028134717715517996
334	0.028134717715821975
335	-0.028134717716316218
336	0.028134717716878074
337	-0.028134717716306684
338	0.02813471771580857
339	-0.028134717715348867
340	0.028134717715901272
341	-0.028134717716175026
342	0.028134717716368232
343	-0.02813471771571109
344	0.028134717715503257
345	-0.028134717715356444
346	0.028134717715918398
347	-0.02813471771592828
348	0.02813471771592814
349	-0.028134717715356625
350	0.028134717715411026
351	-0.028134717715398758
352	0.028134717715849814
353	-0.028134717715655483
354	0.028134717715612115
355	-0.028134717715189064
356	0.028134717715415716
357	-0.028134717715408264
358	0.028134717715723942
359	-0.02813471771541806
360	0.02813471771542357
361	-0.028134717715136606
362	0.02813471771544078
363	-0.028134717715371613
364	0.028134717715582888
365	-0.02813471771524627
366	0.02813471771533467
367	-0.028134717715137023
368	0.028134717715449273
369	-0.02813471771530357
370	0.02813471771545932
371	-0.02813471771514238
372	0.02813471771530797
373	-0.02813471771514879
374	0.02813471771543334
375	-0.028134717715226423
376	0.02813471771536978
377	-0.028134717715092003
378	0.028134717715309995
379	-0.028134717715151997
380	0.028134717715400284
381	-0.0281347177151582
382	0.028134717715316074
383	-0.028134717715075197
384	0.028134717715318516
385	-0.028134717715142046
386	0.028134717715362037
387	-0.028134717715108046
388	0.028134717715291038
389	-0.028134717715074323
390	0.02813471771532293
391	-0.02813471771512273
392	0.02813471771532801
393	-0.028134717715077057
394	0.028134717715283933
395	-0.02813471771507718
396	0.028134717715320126
397	-0.028134717715100413
398	0.028134717715303584
399	-0.028134717715061458
400	0.02813471771528571
401	-0.028134717715077653
402	0.02813471771531252
403	-0.02813471771508029
404	0.028134717715289206
405	-0.028134717715055588
406	0.02813471771528943
407	-0.02813471771507446
408	0.028134717715303056
409	-0.028134717715065108
410	0.02813471771528299
411	-0.028134717715054533
412	0.028134717715292204
413	-0.028134717715068383
414	0.028134717715294646
415	-0.028134717715055324
416	0.02813471771528213
417	-0.02813471771505459
418	0.02813471771529287
419	-0.028134717715061333
420	0.02813471771528893
421	-0.02813471771504987
422	0.028134717715283905
423	-0.028134717715053992
424	0.028134717715292093
425	-0.02813471771505484
426	0.02813471771528593
427	-0.028134717715047317
428	0.02813471771528621
429	-0.028134717715052437
430	0.02813471771529076
431	-0.028134717715049704
432	0.02813471771528546
433	-0.028134717715046206
434	0.0281347177152884
435	-0.02813471771504998
436	0.028134717715289817
437	-0.028134717715046012
438	0.02813471771528668
439	-0.02813471771504543
440	0.02813471771529004
441	-0.028134717715047206
442	0.02813471771528943
443	-0.02813471771504364
444	0.028134717715288318
445	-0.028134717715044527
446	0.02813471771529112
447	-0.02813471771504461
448	0.028134717715289817
449	-0.028134717715042196
450	0.028134717715290178
451	-0.028134717715043375
452	0.028134717715291926
453	-0.028134717715042376
454	0.028134717715290844
455	-0.0281347177150411
456	0.028134717715292037
457	-0.028134717715041987
458	0.028134717715292926
459	-0.02813471771504067
460	0.028134717715292343
461	-0.02813471771504021
462	0.028134717715293703
463	-0.02813471771504053
464	0.028134717715294036
465	-0.028134717715039267
466	0.028134717715294036
467	-0.028134717715039267
468	0.02813471771529534
469	-0.028134717715039045
470	0.028134717715295424
471	-0.028134717715038116
472	0.028134717715295868
473	-0.028134717715038213
474	0.02813471771529684
475	-0.0281347177150377
476	0.028134717715296922
477	-0.028134717715037075
478	0.028134717715297644
479	-0.028134717715037075
480	0.028134717715298282
481	-0.028134717715036464
482	0.02813471771529845
483	-0.02813471771503613
484	0.028134717715299254
485	-0.028134717715035992
486	0.028134717715299754
487	-0.028134717715035423
488	0.028134717715300142
489	-0.028134717715035187
490	0.028134717715300836
491	-0.02813471771503491
492	0.028134717715301225
493	-0.028134717715034438
494	0.028134717715301752
495	-0.028134717715034244
496	0.02813471771530239
497	-0.028134717715033883
498	0.028134717715302807
499	-0.028134717715033467
500	0.028134717715303473
501	-0.028134717715033217
502	0.028134717715304
503	-0.028134717715032814
504	0.0281347177153045
505	-0.028134717715032495
506	0.028134717715305138
507	-0.028134717715032218
508	0.028134717715305693
509	-0.028134717715031815
510	0.028134717715306193
511	-0.028134717715031524
512	0.028134717715306803
513	-0.028134717715031204
514	0.02813471771530736
515	-0.02813471771503083
516	0.028134717715307858
517	-0.028134717715030552
518	0.028134717715308497
519	-0.028134717715030233
520	0.028134717715309024
521	-0.028134717715029872
522	0.02813471771530958
523	-0.02813471771502961
524	0.028134717715310134
525	-0.02813471771502926
526	0.02813471771531069
527	-0.028134717715028942
528	0.0281347177153113
529	-0.028134717715028637
530	0.028134717715311827
531	-0.028134717715028276
532	0.02813471771531241
533	-0.02813471771502797
534	0.02813471771531302
535	-0.028134717715027638
536	0.028134717715313576
537	-0.028134717715027305
538	0.02813471771531416
539	-0.028134717715027
540	0.02813471771531474
541	-0.02813471771502668
542	0.028134717715315297
543	-0.028134717715026333
544	0.02813471771531588
545	-0.028134717715026
546	0.028134717715316462
547	-0.028134717715025695
548	0.028134717715317017
549	-0.028134717715025376
550	0.028134717715317573
551	-0.02813471771502503
552	0.028134717715318128
553	-0.02813471771502471
554	0.02813471771531874
555	-0.02813471771502439
556	0.02813471771531935
557	-0.028134717715024057
558	0.028134717715319904
559	-0.028134717715023724
560	0.028134717715320487
561	-0.028134717715023433
562	0.028134717715321098
563	-0.0281347177150231
564	0.028134717715321653
565	-0.02813471771502278
566	0.028134717715322236
567	-0.028134717715022434
568	0.02813471771532282
569	-0.028134717715022114
570	0.02813471771532343
571	-0.028134717715021754
572	0.028134717715324012
573	-0.028134717715021434
574	0.028134717715324595
575	-0.028134717715021115
576	0.028134717715325178
577	-0.028134717715020754
578	0.028134717715325733
579	-0.02813471771502045
580	0.028134717715326343
581	-0.02813471771502009
582	0.028134717715326926
583	-0.02813471771501974
584	0.02813471771532751
585	-0.028134717715019436
586	0.028134717715328092
587	-0.02813471771501909
588	0.02813471771532873
589	-0.028134717715018756
590	0.028134717715329258
591	-0.028134717715018423
592	0.02813471771532987
593	-0.028134717715018118
594	0.02813471771533045
595	-0.0281347177150178
596	0.028134717715331062
597	-0.02813471771501748
598	0.028134717715331645
599	-0.028134717715017132
600	0.0281347177153322
601	-0.02813471771501684
602	0.028134717715332783
603	-0.028134717715016508
604	0.028134717715333366
605	-0.028134717715016175
606	0.02813471771533395
607	-0.02813471771501587
608	0.028134717715334503
609	-0.028134717715015564
610	0.02813471771533506
611	-0.02813471771501526
612	0.02813471771533564
613	-0.028134717715014926
614	0.028134717715336224
615	-0.028134717715014593
616	0.02813471771533678
617	-0.028134717715014274
618	0.028134717715337362
619	-0.028134717715013954
620	0.028134717715337973
621	-0.02813471771501365
622	0.0281347177153385
623	-0.028134717715013316
624	0.028134717715339083
625	-0.028134717715012997
626	0.028134717715339694
627	-0.028134717715012678
628	0.028134717715340277
629	-0.02813471771501236
630	0.028134717715340832
631	-0.02813471771501204
632	0.028134717715341415
633	-0.028134717715011734
634	0.028134717715342025
635	-0.028134717715011387
636	0.02813471771534258
637	-0.02813471771501104
638	0.028134717715343108
639	-0.02813471771501075
640	0.02813471771534369
641	-0.028134717715010416
642	0.028134717715344246
643	-0.028134717715010096
644	0.02813471771534483
645	-0.02813471771500979
646	0.02813471771534541
647	-0.028134717715009458
648	0.028134717715345994
649	-0.02813471771500914
650	0.02813471771534655
651	-0.02813471771500882
652	0.02813471771534716
653	-0.028134717715008487
654	0.028134717715347715
655	-0.028134717715008167
656	0.028134717715348298
657	-0.028134717715007848
658	0.02813471771534888
659	-0.02813471771500753
660	0.028134717715349436
661	-0.02813471771500721
662	0.028134717715349963
663	-0.028134717715006904
664	0.028134717715350574
665	-0.028134717715006585
666	0.028134717715351157
667	-0.028134717715006252
668	0.028134717715351712
669	-0.028134717715005933
670	0.02813471771535224
671	-0.028134717715005614
672	0.028134717715352822
673	-0.028134717715005295
674	0.02813471771535335
675	-0.02813471771500499
676	0.028134717715353932
677	-0.02813471771500467
678	0.028134717715354515
679	-0.02813471771500435
680	0.028134717715355098
681	-0.028134717715004018
682	0.02813471771535568
683	-0.028134717715003713
684	0.028134717715356236
685	-0.02813471771500338
686	0.02813471771535682
687	-0.028134717715003074
688	0.028134717715357374
689	-0.02813471771500274
690	0.028134717715357985
691	-0.028134717715002436
692	0.028134717715358568
693	-0.028134717715002103
694	0.02813471771535915
695	-0.028134717715001784
696	0.028134717715359733
697	-0.028134717715001464
698	0.028134717715360316
699	-0.02813471771500113
700	0.0281347177153609
701	-0.028134717715000798
702	0.028134717715361482
703	-0.028134717715000465
704	0.028134717715362065
705	-0.028134717715000146
706	0.028134717715362648
707	-0.028134717714999827
708	0.02813471771536323
709	-0.028134717714999494
710	0.02813471771536387
711	-0.028134717714999175
712	0.028134717715364424
713	-0.028134717714998855
714	0.028134717715365035
715	-0.028134717714998536
716	0.02813471771536559
717	-0.028134717714998203
718	0.028134717715366173
719	-0.028134717714997884
720	0.028134717715366755
721	-0.02813471771499758
722	0.02813471771536731
723	-0.02813471771499726
724	0.028134717715367866
725	-0.02813471771499694
726	0.028134717715368504
727	-0.028134717714996635
728	0.028134717715369004
729	-0.028134717714996343
730	0.028134717715369587
731	-0.028134717714996024
732	0.02813471771537017
733	-0.02813471771499569
734	0.028134717715370725
735	-0.028134717714995358
736	0.028134717715371307
737	-0.028134717714995053
738	0.02813471771537189
739	-0.028134717714994747
740	0.028134717715372473
741	-0.028134717714994414
742	0.028134717715373028
743	-0.02813471771499411
744	0.028134717715373667
745	-0.028134717714993776
746	0.028134717715374194
747	-0.028134717714993443
748	0.028134717715374805
749	-0.028134717714993165
750	0.028134717715375415
751	-0.028134717714992832
752	0.028134717715375943
753	-0.028134717714992527
754	0.028134717715376498
755	-0.028134717714992194
756	0.02813471771537711
757	-0.02813471771499189
758	0.028134717715377636
759	-0.02813471771499157
760	0.02813471771537819
761	-0.02813471771499125
762	0.0281347177153788
763	-0.028134717714990945
764	0.028134717715379357
765	-0.02813471771499064
766	0.028134717715379884
767	-0.028134717714990334
768	0.02813471771538044
769	-0.028134717714990015
770	0.028134717715380966
771	-0.02813471771498971
772	0.028134717715381577
773	-0.02813471771498939
774	0.02813471771538216
775	-0.028134717714989085
776	0.028134717715382687
777	-0.028134717714988752
778	0.02813471771538327
779	-0.028134717714988447
780	0.028134717715383853
781	-0.028134717714988156
782	0.028134717715384408
783	-0.02813471771498781
784	0.02813471771538499
785	-0.028134717714987517
786	0.028134717715385546
787	-0.028134717714987198
788	0.0281347177153861
789	-0.028134717714986893
790	0.028134717715386656
791	-0.028134717714986587
792	0.028134717715387184
793	-0.02813471771498624
794	0.028134717715387794
795	-0.02813471771498592
796	0.028134717715388377
797	-0.02813471771498563
798	0.028134717715388904
799	-0.02813471771498531
800	0.028134717715389487
801	-0.028134717714985005
802	0.028134717715390042
803	-0.028134717714984728
804	0.028134717715390598
805	-0.028134717714984395
806	0.028134717715391208
807	-0.028134717714984075
808	0.028134717715391763
809	-0.028134717714983756
810	0.028134717715392346
811	-0.02813471771498345
812	0.028134717715392873
813	-0.028134717714983132
814	0.028134717715393456
815	-0.028134717714982813
816	0.02813471771539401
817	-0.028134717714982507
818	0.028134717715394594
819	-0.028134717714982174
820	0.028134717715395177
821	-0.02813471771498187
822	0.02813471771539576
823	-0.028134717714981536
824	0.028134717715396315
825	-0.028134717714981203
826	0.02813471771539687
827	-0.02813471771498087
828	0.028134717715397425
829	-0.028134717714980564
830	0.028134717715398008
831	-0.02813471771498026
832	0.028134717715398563
833	-0.028134717714979926
834	0.02813471771539912
835	-0.028134717714979593
836	0.028134717715399674
837	-0.028134717714979274
838	0.0281347177154002
839	-0.02813471771497894
840	0.028134717715400784
841	-0.02813471771497862
842	0.028134717715401367
843	-0.02813471771497826
844	0.028134717715401922
845	-0.028134717714977955
846	0.028134717715402505
847	-0.028134717714977622
848	0.02813471771540306
849	-0.028134717714977317
850	0.028134717715403643
851	-0.028134717714976984
852	0.028134717715404198
853	-0.02813471771497668
854	0.028134717715404725
855	-0.02813471771497636
856	0.02813471771540528
857	-0.02813471771497604
858	0.028134717715405835
859	-0.02813471771497572
860	0.02813471771540639
861	-0.028134717714975374
862	0.028134717715406973
863	-0.02813471771497507
864	0.028134717715407556
865	-0.028134717714974736
866	0.028134717715408167
867	-0.028134717714974417
868	0.028134717715408666
869	-0.028134717714974125
870	0.02813471771540922
871	-0.028134717714973792
872	0.028134717715409804
873	-0.02813471771497346
874	0.028134717715410387
875	-0.02813471771497314
876	0.028134717715410942
877	-0.028134717714972793
878	0.028134717715411497
879	-0.0281347177149725
880	0.028134717715412053
881	-0.028134717714972182
882	0.028134717715412635
883	-0.02813471771497185
884	0.02813471771541322
885	-0.02813471771497153
886	0.028134717715413746
887	-0.02813471771497121
888	0.028134717715414273
889	-0.028134717714970878
890	0.028134717715414856
891	-0.028134717714970572
892	0.02813471771541544
893	-0.028134717714970253
894	0.028134717715415966
895	-0.02813471771496992
896	0.02813471771541655
897	-0.0281347177149696
898	0.02813471771541705
899	-0.028134717714969282
900	0.02813471771541763
901	-0.028134717714968963
902	0.028134717715418187
903	-0.02813471771496863
904	0.02813471771541874
905	-0.028134717714968296
906	0.028134717715419352
907	-0.028134717714967963
908	0.028134717715419935
909	-0.02813471771496763
910	0.02813471771542049
911	-0.02813471771496731
912	0.028134717715421073
913	-0.028134717714966978
914	0.028134717715421628
915	-0.02813471771496666
916	0.02813471771542221
917	-0.02813471771496634
918	0.02813471771542274
919	-0.02813471771496602
920	0.028134717715423294
921	-0.028134717714965715
922	0.02813471771542385
923	-0.028134717714965382
924	0.028134717715424404
925	-0.028134717714965063
926	0.028134717715424987
927	-0.02813471771496477
928	0.028134717715425514
929	-0.028134717714964452
930	0.028134717715426097
931	-0.028134717714964133
932	0.02813471771542668
933	-0.028134717714963828
934	0.028134717715427207
935	-0.028134717714963495
936	0.02813471771542779
937	-0.02813471771496316
938	0.028134717715428373
939	-0.028134717714962842
940	0.02813471771542901
941	-0.028134717714962496
942	0.028134717715429594
943	-0.028134717714962162
944	0.028134717715430177
945	-0.02813471771496183
946	0.028134717715430788
947	-0.028134717714961496
948	0.028134717715431398
949	-0.028134717714961163
950	0.02813471771543198
951	-0.028134717714960844
952	0.028134717715432536
953	-0.028134717714960497
954	0.028134717715433147
955	-0.028134717714960178
956	0.02813471771543373
957	-0.028134717714959845
958	0.02813471771543434
959	-0.028134717714959553
960	0.028134717715434895
961	-0.02813471771495922
962	0.028134717715435506
963	-0.028134717714958873
964	0.02813471771543609
965	-0.028134717714958554
966	0.028134717715436672
967	-0.02813471771495825
968	0.028134717715437227
969	-0.028134717714957916
970	0.02813471771543781
971	-0.028134717714957583
972	0.02813471771543842
973	-0.028134717714957264
974	0.02813471771543903
975	-0.02813471771495696
976	0.028134717715439586
977	-0.028134717714956625
978	0.028134717715440224
979	-0.028134717714956292
980	0.028134717715440807
981	-0.02813471771495596
982	0.02813471771544139
983	-0.028134717714955626
984	0.028134717715442
985	-0.02813471771495528
986	0.028134717715442528
987	-0.028134717714954974
988	0.02813471771544314
989	-0.028134717714954655
990	0.02813471771544372
991	-0.02813471771495432
992	0.028134717715444332
993	-0.02813471771495399
994	0.028134717715444943
995	-0.02813471771495367
996	0.028134717715445526
997	-0.028134717714953336
998	0.028134717715446053
999	-0.028134717714953003
