k/pi	S(k)
0.5092557103440286	0.15636017440109615
0.5093620978192474	0.1564335049112638
0.5094684852944661	0.15650689066872064
0.5095748727696847	0.1565803316987567
0.5096812602449035	0.1566538280303108
0.5097876477201222	0.1567273797007946
0.5098940351953409	0.1568009867600059
0.5100004226705597	0.15687464927268394
0.5101068101457784	0.15694836731943332
0.510213197620997	0.1570221409958993
0.5103195850962158	0.15709597041029974
0.5104259725714345	0.1571698556795663
0.5105323600466533	0.15724379692453697
0.510638747521872	0.15731779426471698
0.5107451349970907	0.1573918478132006
0.5108515224723094	0.1574659576723041
0.5109579099475281	0.1575401239304055
0.5110642974227468	0.15761434666033575
0.5111706848979656	0.1576886259195002
0.5112770723731842	0.15776296175173368
0.511383459848403	0.15783735419066094
0.5114898473236217	0.1579118032642207
0.5115962347988404	0.1579863089998302
0.5117026222740592	0.15806087142963982
0.5118090097492779	0.15813549059527218
0.5119153972244965	0.1582101665515491
0.5120217846997153	0.15828489936876253
0.512128172174934	0.15835968913326193
0.5122345596501527	0.15843453594627324
0.5123409471253715	0.15850943992108016
0.5124473346005902	0.15858440117889142
0.5125537220758088	0.15865941984382906
0.5126601095510276	0.15873449603760925
0.5127664970262463	0.1588096298744893
0.5128728845014651	0.15888482145705599
0.5129792719766838	0.15896007087331343
0.5130856594519025	0.15903537819539293
0.5131920469271213	0.15911074348003887
0.5132984344023399	0.1591861667708103
0.5134048218775586	0.15926164810176635
0.5135112093527774	0.1593371875022159
0.5136175968279961	0.1594127850020286
0.5137239843032149	0.15948844063689058
0.5138303717784336	0.15956415445295186
0.5139367592536522	0.1596399265103327
0.514043146728871	0.15971575688509904
0.5141495342040897	0.15979164566949874
0.5142559216793084	0.1598675929704146
0.5143623091545272	0.15994359890621404
0.5144686966297459	0.1600196636023332
0.5145750841049646	0.1600957871860966
0.5146814715801833	0.16017196978132142
0.514787859055402	0.16024821150333524
0.5148942465306208	0.16032451245492918
0.5150006340058394	0.1604008727237139
0.5151070214810582	0.16047729238117145
0.5152134089562769	0.16055377148349945
0.5153197964314956	0.1606303100741794
0.5154261839067144	0.16070690818795633
0.5155325713819331	0.16078356585581977
0.5156389588571517	0.16086028311041775
0.5157453463323705	0.16093705999131416
0.5158517338075892	0.16101389654950196
0.5159581212828079	0.16109079285067518
0.5160645087580267	0.16116774897689076
0.5161708962332454	0.1612447650264402
0.516277283708464	0.1613218411119371
0.5163836711836828	0.16139897735683587
0.5164900586589015	0.1614761738907505
0.5165964461341203	0.16155343084411744
0.516702833609339	0.1616307483427617
0.5168092210845577	0.16170812650298794
0.5169156085597764	0.16178556542773456
0.5170219960349951	0.16186306520421984
0.5171283835102138	0.16194062590333985
0.5172347709854326	0.1620182475808936
0.5173411584606513	0.1620959302804906
0.5174475459358701	0.16217367403784097
0.5175539334110887	0.16225147888593305
0.5176603208863074	0.16232934486054326
0.5177667083615262	0.16240727200545493
0.5178730958367449	0.16248526037682606
0.5179794833119636	0.16256331004619876
0.5180858707871823	0.16264142110183086
0.5181922582624011	0.1627195936481977
0.5182986457376197	0.16279782780371055
0.5184050332128385	0.1628761236969057
0.5185114206880572	0.1629544814615239
0.518617808163276	0.16303290123102734
0.5187241956384946	0.16311138313314885
0.5188305831137134	0.16318992728509008
0.5189369705889321	0.1632685337898969
0.5190433580641508	0.16334720273440995
0.5191497455393695	0.16342593418902912
0.5192561330145883	0.16350472820931045
0.5193625204898069	0.16358358483923224
0.5194689079650257	0.16366250411576286
0.5195752954402444	0.1637414860742274
0.5196816829154631	0.1638205307538858
0.5197880703906819	0.1638996382030959
0.5198944578659006	0.16397880848350382
0.5200008453411192	0.16405804167277113
0.520107232816338	0.16413733786556528
0.5202136202915567	0.16421669717267806
0.5203200077667754	0.16429611971837488
0.5204263952419942	0.1643756056362695
0.5205327827172129	0.1644551550641712
0.5206391701924316	0.16453476813847961
0.5207455576676503	0.16461444498874467
0.520851945142869	0.16469418573299666
0.5209583326180878	0.16477399047436017
0.5210647200933064	0.16485385929933405
0.5211711075685252	0.16493379227792862
0.5212774950437439	0.16501378946564438
0.5213838825189626	0.16509385090708306
0.5214902699941814	0.16517397664078404
0.5215966574694001	0.16525416670476506
0.5217030449446187	0.16533442114213912
0.5218094324198375	0.16541474000620046
0.5219158198950563	0.16549512336440306
0.5220222073702749	0.16557557130080558
0.5221285948454937	0.16565608391668424
0.5222349823207124	0.1657366613292738
0.5223413697959312	0.16581730366874764
0.5224477572711498	0.16589801107378221
0.5225541447463686	0.165978783686197
0.5226605322215873	0.16605962164524296
0.522766919696806	0.16614052508220595
0.5228733071720247	0.16622149411588313
0.5229796946472435	0.1663025288494693
0.5230860821224621	0.1663836293691751
0.5231924695976808	0.16646479574475231
0.5232988570728996	0.16654602803185323
0.5234052445481183	0.16662732627597973
0.5235116320233371	0.16670869051758103
0.5236180194985558	0.16679012079773375
0.5237244069737744	0.16687161716378746
0.5238307944489932	0.16695317967433776
0.5239371819242119	0.16703480840297905
0.5240435693994306	0.1671165034404309
0.5241499568746493	0.1671982648947789
0.5242563443498681	0.16728009288981924
0.5243627318250867	0.16736198756167867
0.5244691193003055	0.16744394905408333
0.5245755067755242	0.16752597751279674
0.524681894250743	0.1676080730798469
0.5247882817259616	0.16769023588817417
0.5248946692011804	0.1677724660572999
0.5250010566763991	0.16785476369049412
0.5251074441516178	0.16793712887375778
0.5252138316268365	0.16801956167673557
0.5253202191020553	0.16810206215546344
0.5254266065772739	0.1681846303566465
0.5255329940524927	0.16826726632299382
0.5256393815277114	0.16834997009903382
0.5257457690029301	0.16843274173674241
0.5258521564781489	0.16851558130038777
0.5259585439533676	0.16859848887003853
0.5260649314285863	0.1686814645433402
0.526171318903805	0.16876450843538016
0.5262777063790237	0.16884762067663162
0.5263840938542425	0.16893080140921568
0.5264904813294612	0.1690140507818858
0.5265968688046799	0.16909736894429345
0.5267032562798987	0.16918075604116328
0.5268096437551173	0.1692642122070247
0.526916031230336	0.16934773756209395
0.5270224187055548	0.1694313322097421
0.5271288061807735	0.1695149962358583
0.5272351936559923	0.16959872971015838
0.527341581131211	0.1696825326893184
0.5274479686064296	0.1697664052215691
0.5275543560816484	0.1698503473522597
0.5276607435568671	0.16993435912976707
0.5277671310320858	0.17001844061109972
0.5278735185073045	0.17010259186658186
0.5279799059825233	0.1701868129830813
0.5280862934577419	0.1702711040654401
0.5281926809329607	0.17035546523593445
0.5282990684081794	0.1704398966318214
0.5284054558833982	0.17052439840125427
0.5285118433586168	0.17060897069799147
0.5286182308338356	0.1706936136755129
0.5287246183090543	0.1707783274811693
0.528831005784273	0.17086311225102782
0.5289373932594917	0.17094796810598173
0.5290437807347105	0.17103289514955164
0.5291501682099291	0.1711178934676344
0.5292565556851478	0.17120296313022398
0.5293629431603666	0.1712881041949165
0.5294693306355853	0.17137331671181777
0.5295757181108041	0.17145860072931005
0.5296821055860228	0.17154395630003896
0.5297884930612414	0.17162938348646334
0.5298948805364602	0.17171488236534527
0.5300012680116789	0.171800453030689
0.5301076554868976	0.17188609559479345
0.5302140429621163	0.17197181018730684
0.5303204304373351	0.17205759695237802
0.5304268179125537	0.1721434560442196
0.5305332053877725	0.1722293876215758
0.5306395928629912	0.17231539184169697
0.53074598033821	0.1724014688544993
0.5308523678134287	0.1724876187975448
0.5309587552886474	0.1725738417924068
0.5310651427638662	0.1726601379428251
0.5311715302390848	0.17274650733485428
0.5312779177143035	0.17283295003899302
0.5313843051895223	0.17291946611406697
0.531490692664741	0.1730060556124284
0.5315970801399597	0.1730927185859102
0.5317034676151785	0.17317945509186158
0.5318098550903971	0.17326626519861663
0.5319162425656159	0.17335314898976992
0.5320226300408346	0.1734401065667942
0.5321290175160533	0.173527138049707
0.532235404991272	0.17361424357571065
0.5323417924664907	0.17370142329594176
0.5324481799417095	0.1737886773707051
0.5325545674169282	0.17387600596370503
0.5326609548921469	0.1739634092359142
0.5327673423673657	0.1740508873397586
0.5328737298425843	0.17413844041426912
0.532980117317803	0.1742260685817243
0.5330865047930218	0.17431377194617426
0.5331928922682405	0.1744015505940053
0.5332992797434593	0.1744894045964796
0.533405667218678	0.1745773340139859
0.5335120546938966	0.1746653389015225
0.5336184421691154	0.1747534193148063
0.5337248296443341	0.1748415753163441
0.5338312171195528	0.1749298069807829
0.5339376045947715	0.17501811439894566
0.5340439920699903	0.17510649768011252
0.5341503795452089	0.17519495695227855
0.5342567670204277	0.1752834923603734
0.5343631544956464	0.1753721040626202
0.5344695419708652	0.1754607922254431
0.5345759294460838	0.17554955701748687
0.5346823169213026	0.17563839860339764
0.5347887043965214	0.17572731713807474
0.53489509187174	0.17581631276200388
0.5350014793469587	0.1759053855982141
0.5351078668221775	0.1759945357511875
0.5352142542973962	0.17608376330784042
0.5353206417726148	0.17617306834048788
0.5354270292478337	0.17626245091144366
0.5355334167230523	0.1763519110787711
0.5356398041982711	0.17644144890253452
0.5357461916734898	0.17653106445086492
0.5358525791487085	0.17662075780516967
0.5359589666239272	0.17671052906390353
0.5360653540991459	0.17680037834449114
0.5361717415743646	0.17689030578316425
0.5362781290495834	0.1769803115327544
0.5363845165248021	0.17707039575866365
0.5364909040000209	0.17716055863346378
0.5365972914752395	0.1772508003307189
0.5367036789504582	0.17734112101871508
0.536810066425677	0.1774315208547932
0.5369164539008957	0.1775219999809055
0.5370228413761144	0.1776125585208998
0.5371292288513332	0.17770319657983208
0.5372356163265518	0.17779391424538635
0.5373420038017706	0.17788471159124186
0.5374483912769893	0.17797558868203128
0.537554778752208	0.17806654557933274
0.5376611662274267	0.1781575823480343
0.5377675537026455	0.17824869906237634
0.5378739411778641	0.1783398958109868
0.5379803286530829	0.1784311727003653
0.5380867161283016	0.17852252985641473
0.5381931036035204	0.17861396742386365
0.538299491078739	0.17870548556361482
0.5384058785539577	0.17879708444834305
0.5385122660291765	0.178888764256794
0.5386186535043952	0.1789805251674412
0.5387250409796139	0.17907236735218177
0.5388314284548327	0.1791642909707848
0.5389378159300513	0.1792562961666969
0.53904420340527	0.17934838306468034
0.5391505908804888	0.17944055177054177
0.5392569783557075	0.179532802372991
0.5393633658309263	0.17962513494742288
0.539469753306145	0.17971754956120847
0.5395761407813637	0.17981004627991445
0.5396825282565824	0.17990262517375685
0.5397889157318011	0.17999528632358408
0.5398953032070198	0.18008802982571717
0.5400016906822386	0.18018085579511264
0.5401080781574573	0.18027376436649967
0.540214465632676	0.18036675569335478
0.5403208531078947	0.1804598299448257
0.5404272405831134	0.1805529873009486
0.5405336280583322	0.18064622794667523
0.5406400155335509	0.18073955206538153
0.5407464030087696	0.1808329598325602
0.5408527904839884	0.18092645141041167
0.540959177959207	0.18102002694393282
0.5410655654344257	0.18111368655891846
0.5411719529096445	0.18120743036213177
0.5412783403848632	0.18130125844360495
0.5413847278600818	0.18139517088082716
0.5414911153353007	0.18148916774436183
0.5415975028105193	0.18158324910426402
0.5417038902857381	0.18167741503660248
0.5418102777609568	0.1817716656293521
0.5419166652361755	0.18186600098700753
0.5420230527113942	0.1819604212334064
0.5421294401866129	0.18205492651244665
0.5422358276618316	0.18214951698661086
0.5423422151370504	0.18224419283345894
0.5424486026122691	0.1823389542404835
0.5425549900874879	0.1824338013988786
0.5426613775627065	0.18252873449692156
0.5427677650379252	0.18262375371369857
0.542874152513144	0.18271885921387032
0.5429805399883627	0.18281405114405586
0.5430869274635814	0.18290932963123566
0.5431933149388002	0.18300469478336903
0.5432997024140188	0.18310014669214011
0.5434060898892376	0.18319568543754564
0.5435124773644563	0.18329131109382338
0.543618864839675	0.18338702373604862
0.5437252523148937	0.18348282344668834
0.5438316397901125	0.18357871032137896
0.5439380272653312	0.18367468447328278
0.5440444147405499	0.1837707460355493
0.5441508022157686	0.18386689516158977
0.5442571896909874	0.18396313202315165
0.5443635771662061	0.18405945680637925
0.5444699646414247	0.1841558697063179
0.5445763521166436	0.18425237092044003
0.5446827395918622	0.18434896064193948
0.5447891270670809	0.18444563905351308
0.5448955145422997	0.18454240632232505
0.5450019020175184	0.18463926259672098
0.545108289492737	0.18473620800505264
0.5452146769679559	0.18483324265674833
0.5453210644431745	0.18493036664550586
0.5454274519183933	0.18502758005428424
0.545533839393612	0.1851248829615089
0.5456402268688307	0.18522227544783396
0.5457466143440494	0.18531975760269387
0.5458530018192681	0.18541732952994056
0.5459593892944868	0.185514991351911
0.5460657767697056	0.1856127432114995
0.5461721642449243	0.18571058527198575
0.5462785517201431	0.1858085177146407
0.5463849391953617	0.18590654073436713
0.5464913266705804	0.18600465453385806
0.5465977141457992	0.186102859316918
0.5467041016210179	0.18620115528168404
0.5468104890962365	0.18629954261449294
0.5469168765714554	0.1863980214850838
0.547023264046674	0.18649659204366728
0.5471296515218927	0.1865952544201811
0.5472360389971115	0.18669400872583075
0.5473424264723302	0.18679285505673737
0.5474488139475489	0.18689179349930296
0.5475552014227677	0.18699082413669302
0.5476615888979864	0.18708994705572463
0.5477679763732051	0.1871891623533994
0.5478743638484238	0.1872884701423523
0.5479807513236425	0.18738787055461353
0.5480871387988613	0.18748736374326924
0.5481935262740799	0.1875869498818217
0.5482999137492987	0.18768662916133078
0.5484063012245174	0.18778640178563008
0.5485126886997361	0.1878862679651725
0.5486190761749549	0.18798622791015135
0.5487254636501736	0.1880862818236851
0.5488318511253922	0.18818642989580825
0.5489382386006111	0.18828667229893387
0.5490446260758297	0.1883870091853035
0.5491510135510485	0.18848744068669593
0.5492574010262672	0.1885879669164427
0.5493637885014859	0.18868858797353116
0.5494701759767046	0.18878930394833204
0.5495765634519233	0.18889011492933455
0.549682950927142	0.18899102101013915
0.5497893384023608	0.1890920222959312
0.5498957258775795	0.18919311890871734
0.5500021133527982	0.1892943109907571
0.5501085008280169	0.18939559870578085
0.5502148883032356	0.18949698223787614
0.5503212757784544	0.18959846178815684
0.5504276632536731	0.18970003756957646
0.5505340507288917	0.18980170980045669
0.5506404382041106	0.18990347869745144
0.5507468256793292	0.19000534446872291
0.5508532131545479	0.19010730730808106
0.5509596006297667	0.1902093673907425
0.5510659881049854	0.19031152487117994
0.551172375580204	0.1904137798833083
0.5512787630554229	0.19051613254297972
0.5513851505306415	0.1906185829525272
0.5514915380058603	0.19072113120685824
0.551597925481079	0.19082377740040668
0.5517043129562977	0.19092652163420465
0.5518107004315165	0.19102936402226647
0.5519170879067351	0.19113230469658432
0.5520234753819538	0.19123534381018947
0.5521298628571726	0.19133848153792124
0.5522362503323913	0.1914417180748224
0.5523426378076101	0.19154505363233687
0.5524490252828287	0.19164848843272478
0.5525554127580474	0.19175202270230365
0.5526618002332662	0.19185565666427815
0.5527681877084849	0.19195939053193112
0.5528745751837036	0.19206322450295654
0.5529809626589224	0.19216715875553428
0.5530873501341411	0.19227119344661342
0.5531937376093597	0.19237532871257734
0.5533001250845785	0.19247956467223493
0.5534065125597972	0.19258390143179646
0.553512900035016	0.19268833909130897
0.5536192875102347	0.19279287775181225
0.5537256749854534	0.19289751752245277
0.5538320624606721	0.19300225852674427
0.5539384499358908	0.193107100907297
0.5540448374111095	0.19321204482847576
0.5541512248863283	0.19331709047670473
0.5542576123615469	0.19342223805835926
0.5543639998367658	0.19352748779549706
0.5544703873119844	0.19363283991988606
0.5545767747872031	0.19373829466597753
0.5546831622624219	0.19384385226363082
0.5547895497376406	0.19394951293135732
0.5548959372128592	0.1940552768708695
0.5550023246880781	0.19416114426351203
0.5551087121632967	0.19426711526899038
0.5552150996385155	0.1943731900265412
0.5553214871137342	0.19447936865840817
0.5554278745889529	0.19458565127525768
0.5555342620641716	0.19469203798292406
0.5556406495393903	0.19479852888975424
0.555747037014609	0.19490512411372493
0.5558534244898278	0.1950118237885505
0.5559598119650465	0.19511862806810903
0.5560661994402653	0.1952255371286837
0.5561725869154839	0.19533255116876647
0.5562789743907026	0.19543967040645832
0.5563853618659214	0.1955468950747238
0.5564917493411401	0.19565422541504873
0.5565981368163587	0.19576166167017664
0.5567045242915776	0.19586920407674616
0.5568109117667963	0.19597685285863198
0.5569172992420149	0.19608460822173607
0.5570236867172337	0.19619247035080542
0.5571300741924524	0.19630043940863315
0.5572364616676712	0.1964085155377348
0.5573428491428899	0.19651669886432455
0.5574492366181086	0.19662498950414448
0.5575556240933273	0.19673338756951836
0.557662011568546	0.19684189317683765
0.5577683990437647	0.1969505064536602
0.5578747865189835	0.19705922754463542
0.5579811739942021	0.197168056615585
0.558087561469421	0.1972769938553051
0.5581939489446396	0.19738603947486336
0.5583003364198583	0.19749519370448454
0.5584067238950771	0.19760445678834948
0.5585131113702958	0.19771382897789008
0.5586194988455144	0.19782331052431484
0.5587258863207332	0.19793290167119573
0.5588322737959519	0.19804260264793322
0.5589386612711706	0.19815241366483122
0.5590450487463894	0.19826233491032003
0.5591514362216081	0.1983723665506562
0.5592578236968268	0.1984825087321184
0.5593642111720455	0.1985927615854739
0.5594705986472642	0.19870312523221798
0.559576986122483	0.1988135997919074
0.5596833735977017	0.19892418538976248
0.5597897610729204	0.19903488216371626
0.5598961485481391	0.19914569027010892
0.5600025360233578	0.199256609887411
0.5601089234985765	0.19936764121755174
0.5602153109737953	0.19947878448469208
0.5603216984490139	0.1995900399316002
0.5604280859242328	0.199701407813995
0.5605344733994515	0.19981288839350092
0.5606408608746701	0.1999244819299899
0.5607472483498889	0.2000361886741494
0.5608536358251076	0.20014800886110462
0.5609600233003263	0.20025994270581077
0.5610664107755451	0.20037199040071635
0.5611727982507637	0.20048415211597082
0.5612791857259825	0.20059642800215052
0.5613855732012012	0.20070881819521785
0.5614919606764199	0.20082132282315215
0.5615983481516387	0.200933942013537
0.5617047356268573	0.20104667590125572
0.5618111231020761	0.20115952463544268
0.5619175105772948	0.20127248838493
0.5620238980525135	0.20138556734156382
0.5621302855277323	0.20149876172104625
0.562236673002951	0.20161207176117396
0.5623430604781696	0.20172549771769158
0.5624494479533884	0.20183903985819926
0.5625558354286071	0.20195269845478409
0.5626622229038258	0.20206647377620593
0.5627686103790446	0.20218036608048034
0.5628749978542633	0.20229437560869895
0.5629813853294819	0.20240850258076892
0.5630877728047007	0.2025227471935371
0.5631941602799194	0.20263710962153228
0.5633005477551382	0.2027515900202266
0.5634069352303569	0.2028661885314776
0.5635133227055756	0.20298090529053583
0.5636197101807943	0.20309574043386575
0.563726097656013	0.2032106941068889
0.5638324851312317	0.20332576647081638
0.5639388726064505	0.20344095770780127
0.5640452600816691	0.20355626802382717
0.564151647556888	0.20367169764903634
0.5642580350321066	0.20378724683542065
0.5643644225073253	0.20390291585216208
0.5644708099825441	0.2040187049791022
0.5645771974577628	0.2041346144990905
0.5646835849329814	0.20425064469002732
0.5647899724082002	0.20436679581751133
0.5648963598834189	0.20448306812888556
0.5650027473586376	0.204599461849356
0.5651091348338564	0.20471597718061196
0.5652155223090751	0.20483261430210786
0.5653219097842938	0.20494937337487323
0.5654282972595125	0.2050662545474233
0.5655346847347313	0.20518325796313258
0.56564107220995	0.2053003837682506
0.5657474596851687	0.20541763211966968
0.5658538471603874	0.2055350031915975
0.5659602346356062	0.20565249718037526
0.5660666221108248	0.20577011430692002
0.5661730095860436	0.20588785481650634
0.5662793970612623	0.20600571897591122
0.566385784536481	0.20612370706823419
0.5664921720116998	0.20624181938595276
0.5665985594869185	0.20636005622300121
0.5667049469621371	0.20647841786671603
0.5668113344373559	0.20659690459057306
0.5669177219125746	0.20671551664850185
0.5670241093877934	0.20683425427141286
0.5671304968630121	0.20695311766634325
0.5672368843382308	0.20707210701828824
0.5673432718134495	0.2071912224945611
0.5674496592886682	0.20731046425116761
0.5675560467638869	0.20742983244052138
0.5676624342391057	0.20754932721962602
0.5677688217143243	0.2076689487578327
0.5678752091895432	0.20778869724330998
0.5679815966647618	0.20790857288750167
0.5680879841399805	0.20802857592708454
0.5681943716151993	0.2081487066231948
0.568300759090418	0.208268965258011
0.5684071465656366	0.20838935212906035
0.5685135340408554	0.2085098675418826
0.5686199215160741	0.20863051180185516
0.5687263089912928	0.20875128520608707
0.5688326964665116	0.20887218803627405
0.5689390839417303	0.2089932205533231
0.569045471416949	0.2091143829943222
0.5691518588921677	0.2092356755722221
0.5692582463673865	0.20935709847824616
0.5693646338426052	0.2094786518867965
0.5694710213178239	0.20960033596227387
0.5695774087930426	0.20972215086711654
0.5696837962682614	0.20984409677011523
0.56979018374348	0.2099661738541243
0.5698965712186987	0.2100883823222931
0.5700029586939175	0.21021072240212738
0.5701093461691362	0.21033319434693198
0.570215733644355	0.2104557984344671
0.5703221211195737	0.2105785349629628
0.5704285085947923	0.21070140424492056
0.5705348960700111	0.21082440659940163
0.5706412835452298	0.21094754234363194
0.5707476710204485	0.21107081178487208
0.5708540584956672	0.21119421521343898
0.570960445970886	0.21131775289766683
0.5710668334461046	0.21144142508135935
0.5711732209213234	0.21156523198402866
0.5712796083965421	0.21168917380389374
0.5713859958717609	0.2118132507233192
0.5714923833469795	0.2119374629160906
0.5715987708221983	0.2120618105557262
0.571705158297417	0.2121862938239119
0.5718115457726357	0.21231091291811333
0.5719179332478544	0.2124356680575349
0.5720243207230732	0.2125605594867509
0.5721307081982918	0.21268558747660987
0.5722370956735106	0.21281075232229885
0.5723434831487293	0.2129360543387882
0.572449870623948	0.2130614938541408
0.5725562580991668	0.21318707120143943
0.5726626455743855	0.21331278671020798
0.5727690330496041	0.21343864069829754
0.5728754205248229	0.21356463346510587
0.5729818080000416	0.2136907652869148
0.5730881954752604	0.2138170364148598
0.573194582950479	0.21394344707574026
0.5733009704256978	0.2140699974756171
0.5734073579009165	0.21419668780578935
0.5735137453761352	0.21432351825049
0.5736201328513539	0.21445048899546254
0.5737265203265727	0.21457760023646277
0.5738329078017914	0.21470485218674495
0.5739392952770102	0.2148322450827078
0.5740456827522288	0.21495977918705625
0.5741520702274475	0.21508745478914437
0.5742584577026663	0.21521527220243655
0.574364845177885	0.21534323175937525
0.5744712326531036	0.2154713338042174
0.5745776201283224	0.21559957868461743
0.5746840076035412	0.21572796674290634
0.5747903950787598	0.21585649830801684
0.5748967825539786	0.21598517368895753
0.5750031700291973	0.2161139931705619
0.5751095575044161	0.2162429570119887
0.5752159449796347	0.21637206544814291
0.5753223324548535	0.21650131869386763
0.5754287199300722	0.21663071695045438
0.5755351074052909	0.21676026041374266
0.5756414948805096	0.21688994928292682
0.5757478823557284	0.21701978376909442
0.575854269830947	0.21714976410253986
0.5759606573061657	0.2172798905380572
0.5760670447813845	0.21741016335760732
0.5761734322566032	0.21754058287006714
0.576279819731822	0.21767114940807916
0.5763862072070407	0.21780186332234577
0.5764925946822593	0.21793272497399643
0.5765989821574781	0.21806373472586882
0.5767053696326968	0.21819489293366431
0.5768117571079155	0.2183261999379678
0.5769181445831342	0.21845765605800496
0.577024532058353	0.21858926158784084
0.5771309195335717	0.2187210167954504
0.5772373070087904	0.2188529219247542
0.5773436944840091	0.21898497720042065
0.5774500819592279	0.21911718283489026
0.5775564694344465	0.2192495390368657
0.5776628569096653	0.21938204602031408
0.577769244384884	0.21951470401299902
0.5778756318601027	0.21964751326358728
0.5779820193353215	0.2197804740465482
0.5780884068105402	0.21991358666428726
0.5781947942857588	0.2200468514462844
0.5783011817609776	0.22018026874531982
0.5784075692361964	0.22031383893119857
0.578513956711415	0.22044756238266872
0.5786203441866338	0.22058143947841974
0.5787267316618525	0.2207154705881647
0.5788331191370713	0.2208496560647844
0.5789395066122899	0.22098399623841333
0.5790458940875086	0.22111849141312964
0.5791522815627274	0.2212531418666115
0.5792586690379461	0.2213879478528154
0.5793650565131648	0.22152290960738164
0.5794714439883836	0.2216580273551702
0.5795778314636022	0.221793301319105
0.5796842189388209	0.22192873172935054
0.5797906064140397	0.2220643188317888
0.5798969938892584	0.22220006289487834
0.5800033813644772	0.22233596421412188
0.5801097688396959	0.22247202311363154
0.5802161563149145	0.2226082399446441
0.5803225437901333	0.22274461508110144
0.580428931265352	0.22288114891282165
0.5805353187405707	0.2230178418369828
0.5806417062157894	0.22315469424887735
0.5807480936910082	0.22329170653294356
0.5808544811662268	0.2234288790550922
0.5809608686414456	0.22356621215716094
0.5810672561166643	0.22370370615411939
0.5811736435918831	0.2238413613343522
0.5812800310671017	0.22397917796298528
0.5813864185423205	0.2241171562878979
0.5814928060175392	0.22425529654775428
0.5815991934927579	0.22439359898118066
0.5817055809679766	0.22453206383606691
0.5818119684431954	0.2246706913779605
0.581918355918414	0.22480948189662944
0.5820247433936327	0.22494843571005307
0.5821311308688516	0.22508755316540385
0.5822375183440702	0.2252268346368962
0.582343905819289	0.22536628052074176
0.5824502932945077	0.22550589122775502
0.5825566807697264	0.2256456671744388
0.5826630682449451	0.2257856087735131
0.5827694557201638	0.2259257164249573
0.5828758431953825	0.22606599050854453
0.5829822306706013	0.22620643137871138
0.58308861814582	0.22634703936231926
